Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label_multiclass,label_binary
23.6,6,108.2,72.40072,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.2,0.0,0.0,0.0,1.0,1.0,1405.0,60.0,348.0,140.5,119.24322,140.5,0.018832397,10.0,14218.944,WebAttack,1
21.6,6,112.2,28.706934,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1103.0,60.0,230.0,110.3,69.31738,110.3,0.037066102,10.0,4804.9,WebAttack,1
11.2,17,90.8,104.88539,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.1,0.1,0.0,0.9,0.9,1140.0,60.0,214.0,114.0,50.935688,114.0,0.035612892,10.0,2594.4443,WebAttack,1
32.0,6,50.0,9232.454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0001454115,10.0,0.0,WebAttack,1
14.4,17,73.2,54.616817,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1515.0,74.0,721.0,151.5,200.30713,151.5,0.018364977,10.0,40122.945,WebAttack,1
32.0,6,149.0,240.02014,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8658.0,66.0,2962.0,865.8,1100.8301,865.8,0.0041777133,10.0,1211826.9,WebAttack,1
20.0,6,64.0,1706.8055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19156.0,1486.0,2918.0,1915.6,691.72174,1915.6,0.0006038904,10.0,478478.94,WebAttack,1
34.4,6,133.9,105.99037,0.0,0.3,0.0,0.3,0.8,0.0,0.0,8.0,3.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,892.0,66.0,156.0,89.2,33.59828,89.2,0.009474421,10.0,1128.8445,WebAttack,1
14.4,17,74.8,146.13078,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1274.0,60.0,345.0,127.4,115.028694,127.4,0.0101475,10.0,13231.6,WebAttack,1
31.6,6,61.9,352.3352,0.2,0.1,0.0,0.2,1.0,0.0,0.0,10.0,1.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2380.0,66.0,1721.0,238.0,521.37616,238.0,0.0029836178,10.0,271833.12,WebAttack,1
14.0,6,83.7,53.137184,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.1,0.0,0.8,0.8,1020.0,60.0,214.0,102.0,46.041046,102.0,0.021956706,10.0,2119.7778,WebAttack,1
13.6,6,58.2,47.585705,0.1,0.0,0.1,0.1,0.4,0.0,0.0,4.0,0.0,1.0,1.0,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.8,0.8,887.0,60.0,276.0,88.7,66.509895,88.7,0.022161793,10.0,4423.567,WebAttack,1
32.0,6,62.4,680.13165,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12174.0,66.0,1494.0,1217.4,583.5097,1217.4,0.0017454147,10.0,340483.6,WebAttack,1
30.8,6,82.7,21.383188,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2804.0,66.0,761.0,280.4,271.525,280.4,0.05552149,10.0,73725.82,WebAttack,1
17.6,6,82.6,27.356268,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.3,0.0,0.0,0.7,0.7,1044.0,60.0,230.0,104.4,68.52607,104.4,0.03842311,10.0,4695.8223,WebAttack,1
32.0,6,57.2,336.473,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10756.0,66.0,2922.0,1075.6,968.80994,1075.6,0.0029969215,10.0,938592.7,WebAttack,1
32.0,6,62.8,2940.4824,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9180.0,66.0,2906.0,918.0,1371.8503,918.0,0.0004545927,10.0,1881973.4,WebAttack,1
20.0,6,111.0,9988.816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.00013871193,10.0,0.0,WebAttack,1
32.0,6,50.0,7813.532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0001281023,10.0,0.0,WebAttack,1
9.6,17,100.6,104.223145,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,3480.0,66.0,1288.0,348.0,499.04843,348.0,0.009594893,10.0,249049.33,WebAttack,1
25.6,6,91.5,29.153166,0.0,0.1,0.0,0.5,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,908.0,66.0,156.0,90.8,25.654976,90.8,0.0402323,10.0,658.1778,WebAttack,1
11.2,17,49.3,36.66994,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,1252.0,60.0,339.0,125.2,88.38778,125.2,0.028590392,10.0,7812.4,WebAttack,1
20.0,6,76.8,234.00099,0.0,0.1,0.0,0.1,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1519.0,66.0,825.0,151.9,236.83958,151.9,0.004610491,10.0,56092.99,WebAttack,1
27.2,6,77.5,105.78561,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5334.0,66.0,1494.0,533.4,665.5017,533.4,0.009469795,10.0,442892.5,WebAttack,1
12.8,17,74.8,47.391552,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,949.0,60.0,230.0,94.9,55.11896,94.9,0.021786023,10.0,3038.1,WebAttack,1
10.4,17,76.2,33.055454,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1270.0,60.0,519.0,127.0,147.31523,127.0,0.031165909,10.0,21701.777,WebAttack,1
32.0,6,98.2,129.93748,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6925.0,66.0,5858.0,692.5,1818.1934,692.5,0.007696199,10.0,3305827.0,WebAttack,1
12.0,17,94.9,60.910248,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.8,0.8,1509.0,60.0,345.0,150.9,112.4618,150.9,0.017210197,10.0,12647.655,WebAttack,1
21.2,6,153.7,37.487602,0.1,0.0,0.0,0.1,0.6,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1338.0,60.0,264.0,133.8,90.673775,133.8,0.028725386,10.0,8221.733,WebAttack,1
27.2,6,88.2,25.809975,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1360.0,60.0,385.0,136.0,104.971954,136.0,0.046559,10.0,11019.111,WebAttack,1
20.0,6,93.5,106.20669,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,4683.0,66.0,1494.0,468.3,411.94553,468.3,0.009425903,10.0,169699.12,WebAttack,1
25.6,6,64.0,149.79497,0.0,0.4,0.0,0.0,0.4,0.0,0.0,4.0,4.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,668.0,60.0,74.0,66.8,6.613118,66.8,0.010666013,10.0,43.733334,WebAttack,1
20.0,6,87.5,48.247437,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6.0,0.0,1.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.2,0.1,0.0,0.8,0.8,1550.0,60.0,761.0,155.0,218.10904,155.0,0.02193899,10.0,47571.555,WebAttack,1
15.2,6,100.3,27.412426,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.3,0.0,1.0,1.0,2381.0,66.0,373.0,238.1,132.23082,238.1,0.036915112,10.0,17484.988,WebAttack,1
32.0,6,64.0,371177.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,2.7894973e-06,10.0,0.0,WebAttack,1
20.0,6,114.7,3122.853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12014.0,60.0,2918.0,1201.4,903.1476,1201.4,0.0007821083,10.0,815675.6,WebAttack,1
32.0,6,155.1,707.7202,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6172.0,66.0,1494.0,617.2,713.93445,617.2,0.0021108866,10.0,509702.4,WebAttack,1
18.4,6,88.3,23.168905,0.0,0.3,0.0,0.0,0.2,0.0,0.0,2.0,3.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,918.0,60.0,170.0,91.8,38.614334,91.8,0.045139194,10.0,1491.0667,WebAttack,1
12.8,17,121.2,23.311934,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,1518.0,60.0,230.0,151.8,80.4678,151.8,0.0516788,10.0,6475.067,WebAttack,1
26.4,6,50.2,212.0488,0.3,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1376.0,60.0,666.0,137.6,187.94691,137.6,0.0047406913,10.0,35324.043,WebAttack,1
16.8,17,88.5,26.920872,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1018.0,60.0,230.0,101.8,68.781136,101.8,0.038837623,10.0,4730.844,WebAttack,1
9.6,0,80.6,37.36181,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.6,0.6,1034.0,60.0,230.0,103.4,67.7761,103.4,0.029327083,10.0,4593.6,WebAttack,1
16.8,17,88.5,143.0839,0.0,0.0,0.0,0.4,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,7346.0,60.0,5244.0,734.6,1607.4999,734.6,0.007234001,10.0,2584055.8,WebAttack,1
22.4,6,155.4,44.308167,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1573.0,66.0,230.0,157.3,65.728485,157.3,0.0257102,10.0,4320.2334,WebAttack,1
6.0,17,86.0,108.58337,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.4,0.0,0.0,0.6,0.6,2465.0,60.0,1292.0,246.5,380.8573,246.5,0.010272908,10.0,145052.28,WebAttack,1
32.0,6,208.0,8089.3037,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17796.0,66.0,2922.0,1779.6,1126.4216,1779.6,0.0001237154,10.0,1268825.6,WebAttack,1
19.2,6,137.7,91.91766,0.0,0.1,0.0,0.2,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,1632.0,60.0,385.0,163.2,108.12729,163.2,0.017596293,10.0,11691.511,WebAttack,1
24.8,6,127.9,39.607094,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1894.0,60.0,780.0,189.4,222.90367,189.4,0.027373314,10.0,49686.043,WebAttack,1
12.0,6,100.0,22.151882,0.0,0.1,0.0,0.0,0.3,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.3,0.2,0.0,0.7,0.7,866.0,60.0,230.0,86.6,52.64599,86.6,0.049318694,10.0,2771.6,WebAttack,1
5.6,17,68.6,117.99153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.7,0.7,822.0,60.0,230.0,82.2,53.076046,82.2,0.008731699,10.0,2817.0667,WebAttack,1
11.2,17,110.0,63.0529,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,1.0,1.0,1805.0,62.0,1032.0,180.5,299.6929,180.5,0.016016984,10.0,89815.836,WebAttack,1
32.0,6,48.0,121.54197,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1260.0,66.0,666.0,126.0,189.73666,126.0,0.008281398,10.0,36000.0,WebAttack,1
33.2,6,62.3,85.01387,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10722.0,66.0,1494.0,1072.2,679.29407,1072.2,0.012848091,10.0,461440.4,WebAttack,1
12.0,17,87.6,35.66946,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,1218.0,60.0,230.0,121.8,80.11908,121.8,0.028035283,10.0,6419.067,WebAttack,1
25.6,6,119.9,68.76167,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6.0,1.0,1.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1679.0,66.0,617.0,167.9,173.37593,167.9,0.01720729,10.0,30059.21,WebAttack,1
32.0,6,136.0,1132.127,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656.0,66.0,2922.0,1065.6,1354.7197,1065.6,0.0008834124,10.0,1835265.6,WebAttack,1
7.2,17,62.4,17.773506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,1847.0,60.0,345.0,184.7,117.41385,184.7,0.057676006,10.0,13786.011,WebAttack,1
14.8,6,124.3,28.38112,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1019.0,60.0,267.0,101.9,75.42244,101.9,0.035307884,10.0,5688.5444,WebAttack,1
9.6,17,106.9,15.251854,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.4,0.1,0.0,0.0,0.9,0.9,2350.0,60.0,348.0,235.0,128.98923,235.0,0.06729541,10.0,16638.223,WebAttack,1
24.0,6,118.0,95.259926,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1572.0,60.0,657.0,157.2,186.15395,157.2,0.012099886,10.0,34653.29,WebAttack,1
24.0,6,72.7,66.283554,0.2,0.0,0.2,0.2,0.7,0.0,0.0,7.0,0.0,2.0,2.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,888.0,60.0,317.0,88.8,80.299164,88.8,0.019190907,10.0,6447.9556,WebAttack,1
27.2,6,99.9,204.16895,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,0.0,1.0,1.0,7019.0,66.0,5244.0,701.9,1609.4106,701.9,0.006412697,10.0,2590202.8,WebAttack,1
27.2,6,63.2,1489.8778,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,12571.0,67.0,1514.0,1257.1,546.98334,1257.1,0.0006973982,10.0,299190.78,WebAttack,1
21.6,6,91.8,33.064964,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1792.0,60.0,761.0,179.2,221.21272,179.2,0.030243587,10.0,48935.066,WebAttack,1
19.6,17,98.8,109.2944,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,724.0,60.0,146.0,72.4,26.69665,72.4,0.012124395,10.0,712.7111,WebAttack,1
12.8,17,159.1,40.78071,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,2086.0,66.0,401.0,208.6,118.127235,208.6,0.027218008,10.0,13954.045,WebAttack,1
15.2,6,101.3,15.1701565,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0,0.0,0.7,0.7,1214.0,60.0,230.0,121.4,73.38059,121.4,0.066021994,10.0,5384.711,WebAttack,1
12.4,17,127.3,28.861208,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,1.0,1.0,1202.0,60.0,230.0,120.2,68.544876,120.2,0.039253782,10.0,4698.4,WebAttack,1
12.8,17,101.7,14.174726,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.3,0.0,0.0,0.7,0.7,1355.0,60.0,230.0,135.5,76.8364,135.5,0.07068839,10.0,5903.8335,WebAttack,1
8.0,0,68.1,28.266647,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,0.0,0.7,0.7,1264.0,60.0,336.0,126.4,94.53888,126.4,0.037252285,10.0,8937.6,WebAttack,1
33.6,6,64.0,544.1283,0.2,0.2,0.0,0.2,0.9,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2694.0,66.0,1746.0,269.4,529.47107,269.4,0.0021598816,10.0,280339.6,WebAttack,1
12.0,17,101.8,33.0713,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.1,0.0,0.0,0.9,0.9,1710.0,60.0,338.0,171.0,80.786415,171.0,0.056087993,10.0,6526.4443,WebAttack,1
15.2,17,142.8,28.388767,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1530.0,66.0,230.0,153.0,56.76462,153.0,0.042019892,10.0,3222.2222,WebAttack,1
20.0,6,148.5,7158.737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9162.0,60.0,2918.0,916.2,998.4034,916.2,0.00015649796,10.0,996809.3,WebAttack,1
24.0,6,86.0,60.57999,0.0,0.2,0.0,0.1,0.5,0.0,0.0,5.0,2.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1404.0,66.0,339.0,140.4,108.95075,140.4,0.016536713,10.0,11870.267,WebAttack,1
25.2,6,161.3,193.99393,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,906.0,60.0,192.0,90.6,41.4037,90.6,0.0052021025,10.0,1714.2667,WebAttack,1
32.0,6,64.0,212908.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,4.7922135e-06,10.0,0.0,WebAttack,1
20.0,6,64.0,5288.493,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15411.0,1486.0,2037.0,1541.1,174.2415,1541.1,0.00021660328,10.0,30360.1,WebAttack,1
16.8,17,86.5,95.94722,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,3626.0,66.0,2229.0,362.6,664.57574,362.6,0.01197381,10.0,441660.94,WebAttack,1
7.2,17,75.2,36.69509,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.8,0.8,1067.0,60.0,230.0,106.7,59.292213,106.7,0.027869891,10.0,3515.5667,WebAttack,1
32.0,6,50.4,1726.1931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3516.0,66.0,1494.0,351.6,602.09766,351.6,0.0005794048,10.0,362521.6,WebAttack,1
